,amt.pledged,blurb,by,category,currency,goal,location,num.backers,num.backers.tier,pledge.tier,title,url
867,135146.0,"
A retrospective of illustrator Mr Bingo’s Hate Mail postcard project.
",Mr Bingo,Art Books,gbp,35000.0,"London, UK",3732,"[1030, 312, 1775, 20, 200, 178, 100, 20, 20, 5, 20, 5, 1, 3, 3, 1, 1, 1, 5, 7, 0]","[23.0, 28.0, 39.0, 78.0, 93.0, 93.0, 117.0, 117.0, 117.0, 195.0, 234.0, 234.0, 234.0, 234.0, 273.0, 273.0, 273.0, 273.0, 311.0, 779.0, 7786.0]",Hate Mail: The Definitive Collection,/projects/mrbingo/hate-mail-the-definitive-collection
868,351076.0,"
Ava's Demon is a webcomic about Ava and the demon haunting her. Help me continue her adventure by funding its second book!
",Michelle Czajkowski,Webcomics,usd,75000.0,"New York, NY",3729,"[66, 576, 141, 25, 211, 81, 608, 26, 192, 30, 442, 160, 28, 444, 167, 86, 8, 108, 5, 5, 39, 28, 3, 12, 3, 85, 3, 61, 14, 49, 13, 1, 0]","[1.0, 15.0, 30.0, 40.0, 40.0, 50.0, 50.0, 65.0, 65.0, 65.0, 80.0, 85.0, 85.0, 100.0, 130.0, 130.0, 150.0, 150.0, 150.0, 150.0, 160.0, 180.0, 180.0, 200.0, 200.0, 245.0, 250.0, 250.0, 300.0, 500.0, 1000.0, 5000.0, 10000.0]",Ava's Demon: Book Two,/projects/1908899476/avas-demon-book-two
869,239178.0,"
Build cities, raise armies, defeat your enemies in this one to four player card game based in the world of Pillars of Eternity.
",Zero Radius Games LLC,Tabletop Games,usd,30000.0,"Irvine, CA",3724,"[111, 1227, 2050, 184, 114, 11, 0]","[2.0, 39.0, 59.0, 89.0, 129.0, 264.0, 5000.0]",Pillars of Eternity: Lords of the Eastern Reach Card Game,/projects/2081578473/pillars-of-eternity-lords-of-the-eastern-reach-car
870,158152.0,"
Starlight Inception is the rebellious stepchild of Wing Commander, X-Wing and Freespace 2, taking a fresh approach to a classic genre.
",Escape Hatch Entertainment,Video Games,usd,150000.0,"Austin, TX",3724,"[19, 1446, 297, 1180, 301, 108, 74, 41, 62, 42, 25, 36, 30, 4, 3, 2, 3, 0, 0]","[5.0, 15.0, 30.0, 30.0, 45.0, 60.0, 60.0, 60.0, 100.0, 105.0, 110.0, 180.0, 250.0, 500.0, 1000.0, 1500.0, 2500.0, 5000.0, 10000.0]",Starlight Inception,/projects/732317316/starlight-inceptiontm
871,154670.0,"
Firebringer is a new musical from StarKid Productions that will premiere during the StarKid Summer Season 2016 with your help!
",Team StarKid,Musical,usd,88000.0,"Chicago, IL",3722,"[340, 864, 314, 1206, 584, 121, 13, 150, 23, 10, 14]","[1.0, 5.0, 15.0, 25.0, 50.0, 100.0, 150.0, 150.0, 250.0, 500.0, 1000.0]",Firebringer - StarKid's New Stone Age Musical,/projects/starkid/firebringer-starkids-new-stone-age-musical
872,599950.0,"
The world’s first watch-size subwoofer for your body. Experience powerful bass – anywhere you go. For music, gaming and VR.
",Lofelt,Wearables,eur,50000.0,"Berlin, Germany",3720,"[100, 499, 500, 1503, 924, 41, 72, 12]","[6.0, 112.0, 147.0, 158.0, 225.0, 271.0, 283.0, 1135.0]",The Basslet: a wearable subwoofer for your body,/projects/basslet/the-basslet-a-wearable-subwoofer-for-your-body
873,1468736.0,"
Noria™️ is the first window air conditioner designed entirely with you in mind.
",Noria Home,Product Design,usd,250000.0,"Philadelphia, PA",3715,"[413, 200, 1953, 852, 107, 102]","[5.0, 249.0, 299.0, 549.0, 825.0, 1099.0]","Noria\u2122\ufe0f: Cool, redefined.",/projects/kurt/noria-cool-redefined
874,187646.0,"
The 4th album from the award-winning multimedia symphonic/rock decade long world touring video game concert event... Video Games Live!
",Tommy Tallarico,Video Games,usd,150000.0,"Los Angeles, CA",3712,"[1093, 1071, 199, 180, 200, 377, 193, 184, 112, 72, 5, 2, 0, 1]","[10.0, 25.0, 40.0, 50.0, 60.0, 60.0, 75.0, 100.0, 150.0, 250.0, 1337.0, 2500.0, 5000.0, 10000.0]",VIDEO GAMES LIVE: LEVEL 4!   [Let's do it again!!!],/projects/1916334303/video-games-live-level-4-lets-do-it-again
875,109341.0,"
The Fire-Starting, Multi-Tool, Every-Day-Carry, Survival Carabiner you can't live without.  Make life easier and be prepared.
",outdoor element,Product Design,usd,15000.0,"Centennial, CO",3710,"[13, 200, 799, 517, 512, 300, 647, 208, 212, 158, 109, 11, 7, 1, 0]","[2.0, 9.0, 10.0, 12.0, 20.0, 25.0, 30.0, 39.0, 45.0, 49.0, 55.0, 100.0, 375.0, 750.0, 5292.0]",The Firebiner,/projects/529624630/the-firebiner
876,221739.0,"
The world's most advanced camera remote! Trigger a camera with an iOS or Android device. Long exposures, intervalometer, and bramping.
",Kevin Harrington,Technology,usd,25000.0,"San Francisco, CA",3710,"[51, 3177, 239, 100, 78]","[5.0, 50.0, 95.0, 100.0, 135.0]",Trigger Happy Camera Remote,/projects/harrington/trigger-happy-camera-remote
877,229300.0,"
Help us produce a kick-ass PILOT EPISODE and URBANCE complete Transmedia series will follow...
",Steambot,Animation,cad,189000.0,"Montreal, Canada",3707,"[438, 257, 179, 47, 588, 259, 189, 486, 47, 63, 299, 357, 49, 5, 26, 17, 7, 45, 20, 10, 5, 3, 2, 1]","[5.0, 14.0, 14.0, 18.0, 27.0, 32.0, 34.0, 41.0, 59.0, 78.0, 91.0, 91.0, 137.0, 137.0, 137.0, 182.0, 182.0, 228.0, 274.0, 365.0, 456.0, 912.0, 4562.0, 7299.0]",URBANCE: The Pilot Episode,/projects/2088672139/urbance
878,268368.0,"
Crystal Wash™ 1000 loads of clean laundry without using Detergents, Chemicals or Perfume… Now launching into the 21st Century.
",Crystal Wash,Gadgets,usd,100000.0,"Santa Monica, CA",3706,"[27, 11, 4, 409, 1000, 300, 299, 209, 82, 694, 432, 150, 10, 4, 0]","[5.0, 10.0, 25.0, 40.0, 50.0, 55.0, 59.0, 59.0, 75.0, 85.0, 100.0, 160.0, 440.0, 700.0, 10000.0]",Crystal Wash 2.0: Clean Laundry with No Detergents,/projects/crystalwash/crystal-wash-20-clean-laundry-with-no-detergents
879,613917.0,"
We've re-invented the mobile office. Solar powered USB charger, Bluetooth speakers & a patented integrated lock.
",Solgaard Design,Product Design,usd,20000.0,"Vancouver, Canada",3705,"[54, 200, 500, 800, 1637, 400, 54, 4]","[5.0, 99.0, 125.0, 125.0, 149.0, 275.0, 500.0, 2500.0]",Lifepack: Solar Powered & Anti-Theft Backpack,/projects/solgaarddesign/lifepack-solar-powered-and-anti-theft-backpack
880,319060.0,"
The Only Carbon Fiber Belt with no holes, no flap, and no bulk. TSA compliant for frequent flyers.
",BJ Minson / Grip6,Product Design,usd,6900.0,"Salt Lake City, UT",3702,"[250, 2512, 672, 170, 70]","[49.0, 59.0, 114.0, 165.0, 195.0]","CARBON6\u2122 The Belt With Maximum Style, Ultimate Functionality",/projects/minsonbj/carbon6tm-the-belt-with-maximum-style-ultimate-fun
881,434275.0,"
3D Printing for work, home and play. 101Hero gives everyone simple, affordable, and dependable 3D printing starting from only $49.
",101Hero,3D Printing,usd,20000.0,"Raleigh, NC",3698,"[35, 2, 101, 101, 200, 1792, 89, 1140, 138, 28, 9, 3]","[5.0, 25.0, 49.0, 54.0, 74.0, 79.0, 99.0, 104.0, 153.0, 222.0, 365.0, 699.0]",101Hero: The World's Most Affordable 3D Printer,/projects/101hero/101hero-the-world-first-us49-3d-printer
882,87796.0,"
The first project from Jellybean Games. An exciting pirate-themed card game for 1-5 treasure-hunters aged 6+, with easy-to-learn mechanics and gorgeous, adventurous art!
",Blue Beard Entertainment,Tabletop Games,usd,3000.0,"St. Louis, MO",3696,"[61, 296, 2992, 303, 30, 5]","[1.0, 9.0, 14.0, 39.0, 99.0, 299.0]",Scuttle! - The pirate card game for all ages,/projects/peterchayward/scuttle-the-pirate-card-game-for-all-ages
883,104491.0,"
A videogame developer's love letter to his son; an adventure game to inspire us to love each other; a voice for those fighting cancer.
",Ryan Green & Josh Larson,Video Games,usd,85000.0,"Des Moines, IA",3687,"[2323, 589, 250, 86, 56, 30, 58, 9, 1, 1]","[15.0, 30.0, 40.0, 50.0, 75.0, 125.0, 200.0, 500.0, 1000.0, 4000.0]","That Dragon, Cancer",/projects/godatplay/that-dragon-cancer
884,248419.0,"
Lifetime-lasting scissors designed and hand-made by Ernest Wright and Son Ltd in Sheffield England - the birthplace of stainless steel.
",Ernest Wright and Son Limited,Product Design,gbp,60000.0,"Sheffield, UK",3684,"[84, 71, 17, 499, 1777, 607, 58, 79, 452, 10]","[1.34, 16.0, 24.0, 67.0, 67.0, 67.0, 78.0, 84.0, 134.0, 268.0]",Ernest Wright and Son Ltd - Scissors Hand-Made in Sheffield.,/projects/scissors/ernest-wright-and-son-ltd-scissors-hand-made-in-sh
885,82290.0,"
When you're near your phone, your phone is unlocked. When you leave, it locks itself. Automatically.
",SALT LLC,Wearables,usd,50000.0,"Chicago, IL",3677,"[150, 400, 2079, 100, 667, 30, 75, 105, 10, 36]","[10.0, 13.0, 15.0, 25.0, 30.0, 40.0, 50.0, 60.0, 90.0, 110.0]",SALT - Keyless entry for your phone,/projects/2018413691/salt-keyless-entry-for-your-phone
886,156027.0,"
A fun new way to shake up your cooking routine, Foodie Dice is a set of 9 dice designed to inspire creative, whole-ingredients meals.
",Two Tumbleweeds,Food,usd,7500.0,"Santa Rosa, CA",3676,"[36, 25, 451, 257, 83, 25, 840, 418, 119, 230, 111, 55, 380, 192, 55, 95, 31, 27, 141, 41, 13]","[1.0, 12.0, 16.0, 16.0, 16.0, 22.0, 26.0, 26.0, 26.0, 30.0, 30.0, 30.0, 50.0, 50.0, 50.0, 75.0, 75.0, 75.0, 125.0, 125.0, 150.0]",Foodie Dice: Play with your food,/projects/twotumbleweeds/foodie-dice-play-with-your-food
887,172301.0,"
A wireless remote that lets you control your DSLR camera through your iPhone (smartphone) + much more! Let's iPhone your Camera!
",MaxMax Inc.,Product Design,usd,50000.0,"Albany, NY",3674,"[28, 200, 199, 199, 1752, 907, 116, 100, 152]","[1.0, 19.0, 29.0, 29.0, 35.0, 39.0, 40.0, 41.0, 59.0]",MaxStone : iPhone your Camera,/projects/702400282/maxstone-iphone-your-camera
888,73716.0,"
Rhino Shield protects your iPhone, iPad, Android mobile and tablet screens against impact.
",Evolutive Labs,Product Design,gbp,50000.0,"Cambridge, UK",3674,"[31, 20, 260, 540, 15, 313, 48, 154, 71, 16, 142, 9, 12, 32, 45, 2, 2, 534, 315, 507, 58, 7, 2, 11, 143, 36, 60, 50, 168, 45]","[1.58, 1.58, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 25.0, 32.0, 32.0, 32.0, 32.0, 38.0, 44.0, 51.0, 51.0, 57.0, 57.0]",Rhino Shield: The Impact Resistant Screen Protector,/projects/1081571316/rhino-shield-the-impact-resistant-screen-protector
889,561836.0,"
Call of Cthulhu is an award-winning roleplaying game, first published in 1981. The 7th Edition will have updated rules and new content.
",Chaosium Inc.,Games,usd,40000.0,"Hayward, CA",3668,"[77, 20, 17, 380, 3, 41, 10, 36, 200, 262, 43, 1903, 22, 22, 19, 545, 16, 4, 12, 0, 4, 5, 0]","[5.0, 15.0, 20.0, 30.0, 35.0, 40.0, 50.0, 60.0, 60.0, 70.0, 90.0, 100.0, 111.0, 170.0, 222.0, 333.0, 350.0, 355.0, 666.0, 777.0, 2800.0, 3000.0, 7777.0]",Call of Cthulhu 7th Edition,/projects/448333182/call-of-cthulhu-7th-edition
890,72339.0,"
Explore dead civilizations, write about what you find, and share your stories with the universe: a game about writing fiction.
",Dejobaan Games,Video Games,usd,48000.0,"Boston, MA",3666,"[85, 2176, 301, 525, 317, 176, 37, 37]","[1.0, 10.0, 20.0, 25.0, 35.0, 50.0, 100.0, 160.0]",Elegy for a Dead World: A Game About Writing Fiction,/projects/dejobaan/elegy-for-a-dead-world-a-game-about-writing-fictio
891,263931.0,"
The 5th album of orchestral video game music from the award winning decade long world touring video game concert... Video Games Live!
",Tommy Tallarico,Video Games,usd,150000.0,"Los Angeles, CA",3658,"[585, 862, 199, 215, 200, 702, 274, 309, 150, 69, 63, 7, 0, 1, 3]","[10.0, 25.0, 40.0, 50.0, 60.0, 60.0, 75.0, 100.0, 150.0, 175.0, 250.0, 1337.0, 2500.0, 5000.0, 10000.0]",VIDEO GAMES LIVE: LEVEL 5 (album & movie!),/projects/1916334303/video-games-live-level-5-album-and-movie
892,155824.0,"
It’s an intelligent case that receives notifications from the iPhone. Wireless, smart, elegant!
",Concepter,Product Design,usd,50000.0,"Kiev, Ukraine",3653,"[51, 150, 199, 497, 246, 1776, 217, 223, 181, 50, 1, 0]","[5.0, 15.0, 29.0, 35.0, 35.0, 39.0, 39.0, 59.0, 69.0, 99.0, 3000.0, 10000.0]",Lunecase - Bring the back of your iPhone to life!,/projects/concepter/lunecase-bring-the-back-of-your-iphone-to-life
893,100278.0,"
Lead a crew of freelance adventurers & navigate corporate intrigue on the fringes of space in a classic sci-fi dungeon crawl
",Juggernaut Games,Video Games,usd,65000.0,"San Diego, CA",3652,"[57, 250, 1744, 498, 249, 222, 119, 303, 82, 16, 10, 30, 9, 2, 12, 10, 5, 7, 1, 3]","[2.0, 13.0, 15.0, 20.0, 23.0, 25.0, 30.0, 40.0, 65.0, 100.0, 125.0, 150.0, 175.0, 200.0, 200.0, 250.0, 275.0, 500.0, 1000.0, 1500.0]",StarCrawlers,/projects/125859261/starcrawlers
894,720919.0,"
The simplest most advanced wireless Multi Speaker for iPhone, iPad + Android ever in compact form. Touch the cap to elevate your sound!
",John VDN + Vitor Santa Maria,Product Design,usd,90000.0,"San Francisco, CA",3642,"[52, 6, 99, 820, 199, 1547, 202, 100, 56]","[5.0, 25.0, 119.0, 149.0, 219.0, 249.0, 269.0, 399.0, 399.0]",HiddenRadio2 Bluetooth MultiSpeaker,/projects/2107726947/hiddenradio2-bluetooth-multispeaker
895,122286.0,"
An all-female comic/text anthology of true stories about love, romance, and sex! Featuring new cartoons by Margaret Atwood
",Hope Nicholson,Anthologies,cad,37000.0,"Toronto, Canada",3640,"[50, 49, 1124, 50, 1815, 100, 395, 20, 1, 1, 1, 3, 1]","[4.0, 4.0, 8.0, 16.0, 20.0, 33.0, 41.0, 82.0, 326.0, 326.0, 326.0, 611.0, 1223.0]",The Secret Loves of Geek Girls,/projects/hopelnicholson/the-secret-loves-of-geek-girls
896,227412.0,"
A smart holder system for painting and sculpting tabletop and board game miniatures - touchless, comfortable and much more precise.
",Stephan Rath,Tabletop Games,eur,5000.0,"Gernsbach, Germany",3638,"[22, 72, 73, 145, 168, 129, 13, 10, 13, 28, 20, 18, 32, 70, 55, 279, 283, 206, 40, 40, 36, 108, 111, 85, 6, 6, 7, 9, 15, 10, 100, 445, 20, 340, 12, 260, 10, 73, 58, 46, 34, 30, 26, 18, 10, 5]","[18.0, 18.0, 18.0, 20.0, 20.0, 20.0, 23.0, 23.0, 23.0, 26.0, 26.0, 26.0, 29.0, 29.0, 29.0, 31.0, 31.0, 31.0, 50.0, 50.0, 50.0, 57.0, 57.0, 57.0, 67.0, 67.0, 67.0, 74.0, 74.0, 74.0, 78.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 89.0, 89.0, 89.0, 179.0, 179.0, 179.0, 290.0, 290.0, 290.0]",Miniature Holders & Grips for painting and sculpting,/projects/2066522358/miniature-holders-and-grips-for-painting-and-sculp
897,134485.0,"
An art-rich poker deck with a narrative twist; hand-painted by fantasy illustrator Wylie Beckert and printed by the USPCC.
",Wylie Beckert,Playing Cards,usd,18000.0,"Seattle, WA",3637,"[50, 1518, 564, 64, 193, 135, 178, 739, 94, 25, 30, 21, 1, 1, 1, 5, 2, 0, 0]","[11.0, 15.0, 28.0, 30.0, 35.0, 38.0, 43.0, 47.0, 48.0, 60.0, 69.0, 130.0, 200.0, 200.0, 200.0, 200.0, 395.0, 800.0, 1750.0]",Wicked Kingdom - Illustrated Playing Cards by Wylie Beckert,/projects/wyliebeckert/wicked-kingdom-illustrated-playing-cards-by-wylie
898,87384.0,"
Contagion is a Cooperative Survival Horror FPS built on a heavily modified version of Valve's Source Engine and will release on Steam!
",MonochromeLLC,Video Games,usd,50000.0,"Aptos, CA",3632,"[3, 8, 2437, 146, 242, 32, 32, 582, 29, 25, 21, 11, 5, 2, 0, 0, 2, 0, 0, 0]","[5.0, 10.0, 15.0, 20.0, 25.0, 35.0, 35.0, 45.0, 65.0, 75.0, 100.0, 150.0, 250.0, 500.0, 1000.0, 1250.0, 1500.0, 5000.0, 7500.0, 10000.0]",Contagion - Co-op Zombie Survival Game,/projects/monochromellc/contagion
899,160608.0,"
Take back control with the world's first SMART menstrual cup. Measure, Analyze, and Track. Help us redefine menstruation.
","LOON Lab, Inc",Wearables,usd,50000.0,"San Francisco, CA",3631,"[16, 300, 1000, 1086, 500, 600, 24, 54, 3, 1]","[10.0, 30.0, 35.0, 40.0, 55.0, 60.0, 70.0, 110.0, 300.0, 500.0]",LOONCUP \u2013 The world's first SMART menstrual cup.,/projects/700989404/looncup-the-worlds-first-smart-menstrual-cup
900,210297.0,"
A feature-length documentary on the first year of Mojang, the studio built upon the runaway success of indie computer game Minecraft.
",2 Player Productions,Documentary,usd,150000.0,"Stockholm, Sweden",3631,"[582, 275, 1248, 1079, 264, 107, 19, 21, 3, 2]","[1.0, 15.0, 30.0, 60.0, 100.0, 250.0, 350.0, 500.0, 2500.0, 10000.0]",Minecraft: The Story of Mojang,/projects/2pp/minecraft-the-story-of-mojang
901,110884.0,"
Plan V has you covered when everything else has let you down.
",Flintu,Gadgets,aud,30000.0,"Sydney, AU",3630,"[43, 66, 48, 1144, 199, 139, 62, 130, 594, 133, 115, 51, 68, 241, 48, 8, 15, 205, 18, 99, 12, 12, 6, 1, 80, 3, 40, 6, 12, 15, 2]","[0.87, 1.73, 9.0, 13.0, 14.0, 15.0, 16.0, 16.0, 16.0, 17.0, 18.0, 19.0, 20.0, 29.0, 33.0, 33.0, 37.0, 39.0, 46.0, 49.0, 60.0, 62.0, 62.0, 62.0, 69.0, 69.0, 86.0, 88.0, 121.0, 155.0, 329.0]",Plan V - The failsafe charger you can't leave home without,/projects/1838401618/plan-v-the-failsafe-charger-you-cant-leave-home-wi
902,162908.0,"
Romantic comedy with a twist. A 2-player game. Can you make the relationship work or do you break up? Strategic. Intuitive. Surprising.
",Hush Hush Projects,Tabletop Games,usd,25000.0,"Copenhagen, Denmark",3625,"[220, 3052, 204, 34, 1]","[35.0, 39.0, 69.0, 179.0, 1000.0]",Fog of Love - romantic comedy as a board game,/projects/1345275374/fog-of-love-romantic-comedy-as-a-board-game
903,296998.0,"
Enrich your listening experience and overcome your music player’s limitations with Uamp, a headphone amplifier in a portable package!
",Bartosz Kowalski & Joseph Chehade,Hardware,aud,15000.0,"Adelaide, AU",3623,"[80, 8, 50, 100, 2827, 30, 415, 45, 9, 21]","[0.78, 8.0, 35.0, 43.0, 51.0, 62.0, 94.0, 180.0, 215.0, 392.0]",UAMP - Soul Shaking Audio for Your Ears,/projects/1746450443/uamp-soul-shaking-audio-for-your-ears
904,181998.0,"
Polarized sunglasses constructed from memory plastic and polycarbonate. Quality materials and classic style.
",Daniel Kane,Fashion,usd,9700.0,"Santa Barbara, CA",3612,"[75, 2021, 1173, 222, 71, 31]","[25.0, 30.0, 55.0, 105.0, 180.0, 250.0]",enclave eyewear: twenty&twenty line,/projects/124039987/enclave-eyewear-twentyandtwenty-line
905,1362343.0,"
Robin is the only cloud-first smartphone. It gets smarter every day and makes running out of space history.
",Nextbit,Technology,usd,500000.0,"San Francisco, CA",3611,"[42, 999, 298, 1407, 520, 114, 7]","[40.0, 299.0, 299.0, 349.0, 399.0, 698.0, 6950.0]",Robin. The smarter smartphone.,/projects/nextbit/robin-the-smarter-smartphone
906,427565.0,"
The new and improved version of Podo is LIVE on Kickstarter now! Go here to check out the NEW campaign: podolabs.com/kickstarter
",Podo Labs,Hardware,usd,50000.0,"San Francisco, CA",3609,"[113, 7, 232, 600, 5, 1964, 92, 392, 55, 47, 28, 9, 4, 2, 4, 2, 15, 2]","[1.0, 20.0, 79.0, 79.0, 89.0, 89.0, 99.0, 169.0, 169.0, 245.0, 320.0, 390.0, 455.0, 520.0, 575.0, 640.0, 700.0, 5000.0]",Podo - The First Stick and Shoot Camera,/projects/podolabs/podo-the-first-stick-and-shoot-camera
907,106722.0,"
A terrifying psychological horror game inspired by the developer's battle with mental illness. Explore nightmares! Branching narrative!
",Matt Gilgenbach,Video Games,usd,99000.0,"Los Angeles, CA",3608,"[257, 89, 750, 1369, 571, 175, 131, 39, 103, 14, 21, 9, 0, 10, 0, 8, 1, 1, 0, 0, 0]","[1.0, 5.0, 10.0, 15.0, 25.0, 35.0, 50.0, 75.0, 100.0, 150.0, 250.0, 350.0, 450.0, 500.0, 950.0, 1000.0, 1500.0, 2500.0, 5000.0, 5000.0, 10000.0]",Neverending Nightmares,/projects/infinitap/neverending-nightmares
908,20505.0,"
Only the best cook will triumph.  A game of strategically arranging and adding ingredients to stew.  PAY WHAT YOU WANT!
",Michael Mindes,Tabletop Games,usd,5000.0,"Mountain Green, UT",3607,"[2656, 595, 187, 161]","[3.0, 6.0, 9.0, 12.0]",Burgoo - A PAY-WHAT-YOU-WANT game of community stews,/projects/michaelmindes/burgoo-a-pay-what-you-want-game-of-community-stews
909,68761.0,"
The 100 budget recipe sequel to A Girl Called Jack; pre-order yours on Kickstarter to make this happen!
",Jack Monroe,Cookbooks,gbp,8000.0,"Southend-on-Sea, UK",3603,"[77, 444, 2346, 567, 66, 13, 30, 1]","[6.0, 9.0, 18.0, 33.0, 75.0, 211.0, 301.0, 3014.0]",Cooking On A Bootstrap by Jack Monroe,/projects/780456006/cooking-on-a-bootstrap-by-jack-monroe
910,206450.0,"
MagBak is a minimalist protective case and mounting solution for your iPhone. Perfect to mount in the car and anywhere else!
",Alex Baca + 1Lss Inc.,Product Design,usd,15000.0,"Los Angeles, CA",3594,"[50, 300, 1243, 1348, 219, 345, 51, 18]","[1.0, 34.0, 39.0, 49.0, 69.0, 79.0, 149.0, 290.0]",MagBak Case: World's thinnest car mount.,/projects/1623468810/magbak-case-worlds-thinnest-car-mount
911,195480.0,"
Dungeons & Dragons, a game that changed the world.
",Iconoscope Films/Westpaw Films,Documentary,usd,150000.0,"New York, NY",3584,"[99, 47, 1293, 638, 470, 179, 10, 10, 233, 36, 160, 71, 62, 11, 64, 39, 24, 21, 5, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[5.0, 10.0, 15.0, 25.0, 40.0, 50.0, 55.0, 65.0, 75.0, 100.0, 100.0, 100.0, 125.0, 150.0, 150.0, 150.0, 250.0, 251.0, 500.0, 1000.0, 2500.0, 2500.0, 3000.0, 3000.0, 5000.0, 5000.0, 5000.0, 8000.0, 10000.0, 10000.0]",Dungeons & Dragons: A Documentary,/projects/andrewpascal/dungeons-and-dragons-a-documentary
912,352700.0,"
RFduino: A finger-tip sized, Arduino compatible, wireless enabled microcontroller, low cost enough to leave in all of your projects!
",Open Source RF,DIY Electronics,usd,5000.0,"Hermosa Beach, CA",3579,"[173, 20, 195, 49, 21, 732, 22, 310, 200, 225, 638, 706, 187, 84]","[1.0, 15.0, 19.0, 29.0, 31.0, 39.0, 45.0, 49.0, 69.0, 79.0, 99.0, 139.0, 219.0, 399.0]",Shrunk down an Arduino to the size of a finger-tip!,/projects/1608192864/rfduino-iphone-bluetooth-40-arduino-compatible-boa
913,137707.0,"
Squad-Based Tactical Combat with Ranked Competitive Play. Brought to you by veterans from Diablo III and Rogue Legacy.
",Counterplay Games,Video Games,usd,68000.0,"San Francisco, CA",3578,"[69, 1299, 548, 271, 456, 231, 63, 123, 323, 43, 13, 31, 36, 7, 9, 1, 0, 0]","[2.0, 15.0, 20.0, 25.0, 30.0, 40.0, 50.0, 60.0, 70.0, 100.0, 150.0, 150.0, 250.0, 500.0, 1000.0, 2500.0, 5000.0, 10000.0]",DUELYST,/projects/keithlee/duelyst
